file_path,is_buggy,lines_of_code,cyclomatic_complexity_x,essential_complexity,design_complexity,halstead_length,halstead_volume,halstead_level,halstead_difficulty,halstead_intelligence,halstead_effort,halstead_bugs,halstead_time,lines_of_code_clean,lines_of_comments,lines_blank,lines_code_and_comment,unique_operators,unique_operands,total_operators,total_operands,branch_count,code_churn_30d,code_churn_90d,commit_count_30d,commit_count_90d,author_count_90d,bug_fix_count_90d,fix_density,days_since_last_change,commit_burst_30d,ownership_score,cyclomatic_complexity_y,cognitive_complexity,max_nesting_depth,num_functions,num_classes,avg_function_length,num_imports,ast_node_count,has_try_except,max_args_per_function
KC1_module_383,1,4.859812404361672,8,27,17,6.682108597449809,8.155927605766058,0.928526175057329,63.38504495816408,42.95762737564457,10.636522833442362,2.551629585378671,5.606809179237436,26,68,40,5,19,17,6.124683390894205,3.6635616461296463,14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_384,1,3.258096538021482,40,12,12,5.950642552587727,8.500583438135848,0.5042193555377686,52.57658764282158,721.36887751384,10.984346173507756,2.546501566124109,6.476221771120205,101,74,7,12,24,88,5.762051382780177,4.653960350157523,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_385,0,4.2626798770413155,36,7,4,7.469083884921234,7.658715064271144,0.5318238557779342,43.43069890684073,761.0215729814965,8.74449048973671,0.1018423684218883,3.9895833423559406,240,12,40,26,8,23,6.042632833682381,6.104793232414985,16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_386,0,3.784189633918261,3,17,13,7.553286605600419,7.638889997224222,0.3145815690358425,46.975761005402006,843.0582409657513,11.317293897630154,2.5152290241383883,5.832948706722556,253,16,0,27,14,55,5.998936561946683,6.093569770045136,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_387,1,6.035481432524756,10,10,8,7.5766097669730375,8.43931816336229,0.7739394386376562,21.71845740962314,56.81767839998142,9.987088031653704,4.279854000870625,6.537780809894988,393,67,36,42,25,51,6.013715156042802,6.018593214496234,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_388,1,6.104793232414985,1,26,2,7.556427969440253,7.174563788779585,0.7647566879326486,82.47065184211662,776.9070549568304,11.29570367078062,3.546370055711241,5.175300497957558,373,11,14,8,27,78,6.059123195581797,5.25227342804663,28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_389,0,4.454347296253507,14,27,9,7.466799475018602,8.209878237533093,0.8442723575824446,20.63991336487128,376.53873279658177,10.887164119637214,3.978543110625024,5.402352384079337,214,88,48,37,5,9,4.795790545596741,5.455321115357702,11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_390,0,5.929589143389895,5,9,4,6.824373670043086,8.242337409885973,0.8955045771968844,71.945652916004,303.3376326821986,10.230289762085677,1.9524249488426049,5.306615964798665,224,10,23,0,16,15,2.9444389791664403,3.1354942159291497,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_391,1,4.584967478670572,35,16,5,5.993961427306569,6.3633059743836675,0.4343492482252957,76.23851613811911,173.0239213432969,8.04525932586495,2.6448661845647905,0.6555007279386074,321,97,13,14,11,44,4.454347296253507,4.990432586778736,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_392,1,5.247024072160486,26,29,17,7.124478262493424,7.781277910524349,0.7668755681071976,57.91203516074569,996.015755102527,11.309618268289405,0.1674178449855023,6.162825740950306,24,67,12,8,9,49,4.890349128221754,5.902633333401366,25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_393,0,5.717027701406222,49,22,14,6.126869184114185,6.988188165426603,0.8063987287958786,86.42971112052803,63.66358931886362,9.782977760124323,1.914989710846717,3.687848658429641,240,44,41,6,6,79,5.855071922202427,5.187385805840755,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_394,0,5.8944028342648505,37,7,3,6.863803391452954,6.917050778383129,0.3084596224977501,29.81398489261436,827.0080146079995,8.570986258726808,2.37208022446322,5.61290841720306,192,26,20,29,18,62,5.560681631015528,5.5053315359323625,27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_395,0,6.0844994130751715,30,18,17,7.1853870155804165,7.7722295233189005,0.92924224400615,88.28010490304347,639.4944354905275,11.233385955816061,1.2760444979954082,6.9035498732380915,314,34,17,45,21,19,5.480638923341991,4.2626798770413155,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_396,0,3.4657359027997265,25,18,11,7.546974117516527,7.325942823781461,0.0943415026396554,73.21163550033111,735.0804442618671,10.465110408250267,0.156204894953249,6.8237171626221755,321,74,36,33,18,97,2.70805020110221,5.537334267018537,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_397,0,4.672828834461906,3,19,17,6.385194398997726,8.29447359856063,0.9942691791632828,80.07623294841432,711.7171199217964,10.571200691654523,3.452040543894761,5.375629309797549,263,75,26,42,14,48,5.846438775057725,5.8971538676367405,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_398,0,4.997212273764115,4,1,15,6.251903883165888,8.422500893602454,0.7700907181588694,66.7933912432041,858.4344850731825,10.117915310203916,2.175438754244216,5.739800731807608,264,20,33,29,24,96,5.241747015059643,5.673323267171493,25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_399,0,5.093750200806762,31,9,7,7.29641326877392,8.302595759252092,0.0932709053243272,84.78795868200697,183.7920698561083,11.361322387501119,2.078390965561171,6.141401896745031,277,54,22,2,21,99,5.948034989180646,5.645446897643238,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_400,0,6.214608098422191,1,25,11,3.4965075614664802,7.247473154134321,0.6562296481050006,99.31678740904596,0.8246168346853766,10.302405261732439,1.2499337701425444,6.739825911968399,234,99,3,17,27,9,4.189654742026425,6.129050210060545,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_401,0,5.968707559985366,3,7,11,7.040536390215956,7.275351340182578,0.0341794109282601,42.59612259793923,598.5284890432662,9.956992191708586,2.6891519949900857,6.689158800785377,94,25,0,41,13,53,5.043425116919247,4.8283137373023015,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_402,0,5.123963979403259,11,9,14,7.311218384419629,7.207244063769696,0.7701869494441829,81.57765268724746,353.85863932333393,10.341582717833885,2.1901339063536573,4.846086357026909,117,69,1,2,10,45,3.6109179126442243,5.056245805348308,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_403,0,6.18826412308259,44,10,5,7.01301578963963,6.6368472925202395,0.7992229216590553,74.71339619228533,123.78733111713768,9.923076556978481,2.369922365145455,4.8318980926057025,298,17,28,4,16,52,5.0106352940962555,5.755742213586912,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_404,0,5.541263545158426,23,6,7,6.660575149839686,8.460752356134583,0.6024102530914477,45.83414640548978,186.13875410423887,10.368313945443411,2.90435674218191,6.034840686367436,249,83,25,41,17,34,6.137727054086234,5.5053315359323625,11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_405,1,5.545177444479562,35,5,5,7.415175109613295,7.635803380317398,0.8568603919165705,92.7679509735187,331.7493124592229,9.034358119012623,0.0316232361986767,6.769751488208122,98,17,37,3,16,58,5.5254529391317835,6.194405391104672,3,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_406,0,5.407171771460119,21,11,6,6.626717749249025,7.0917241659114225,0.0978832802148597,40.04816702768687,70.23337088670323,9.676470879675405,4.538479517692113,6.783421457687409,351,29,44,47,25,51,5.420534999272286,3.6888794541139363,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_407,0,4.394449154672439,9,26,4,7.2633296174768365,8.35460088216515,0.2759238420408132,56.98112571134752,56.913202128450855,10.639803963931152,0.3554369847254063,4.685512999577928,392,45,8,37,6,22,4.976733742420574,4.248495242049359,18,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_408,0,6.148468295917647,19,1,1,6.84587987526405,7.629031591273724,0.4141775215926705,11.488293342105193,916.026254832444,11.38463447596748,2.2546237365799726,6.354886929736029,252,37,47,33,18,32,4.941642422609304,5.181783550292085,12,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_409,0,2.833213344056216,5,9,18,4.290459441148391,5.609736867879269,0.0424579528280982,23.351744212560355,312.1027493536962,8.669801928355719,1.036864376196907,5.054174854288425,94,17,46,26,15,18,5.820082930352362,5.459585514144159,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_410,0,4.564348191467836,38,2,2,6.976348070447749,6.796280212192339,0.4482160875711661,84.2289208828423,982.2306974735848,9.968676012667292,2.6189118468493766,6.532522498677482,375,64,30,4,10,85,6.20050917404269,6.102558594613569,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_411,0,4.812184355372417,9,17,17,4.770684624465665,8.081266814299147,0.2652134561125659,40.25871956005589,964.3670083304,11.416907097312732,1.4011505439856893,6.821579822981083,98,1,26,20,21,69,5.929589143389895,5.53338948872752,14,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_412,1,4.990432586778736,19,8,1,7.530479995245536,8.27823419350348,0.392735012101753,40.01432485211056,142.5712823271138,11.396542940062155,4.300032490313019,6.1219867439312745,175,98,8,40,25,41,5.918893854273146,5.41610040220442,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_413,0,4.31748811353631,49,23,15,7.10002716662926,7.034016498471749,0.4251026319923064,25.352120800871404,714.924302896191,11.12694143608874,1.9817991698121007,4.4318017266432586,344,5,8,45,18,42,5.488937726156687,4.5217885770490405,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_414,0,2.9444389791664403,30,17,7,6.6293632534374485,8.432993506075244,0.8794117334876851,49.66942309544798,600.8048891270691,10.090975244101115,3.1937777788421866,6.363466276312453,210,33,0,22,7,12,4.07753744390572,5.407171771460119,29,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_415,0,5.8377304471659395,23,23,10,6.890609120147166,8.359576552679718,0.270340970527639,80.77587917371162,690.6470731051536,10.646378610181326,1.2443986407393948,6.014977610977021,100,92,32,41,6,32,5.8998973535824915,5.602118820879701,16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_416,1,6.184148890937483,27,19,6,7.1276936993473985,8.356570273915734,0.893743128716272,89.62124765960021,96.19100001447478,9.961849727270671,0.0970307524700875,6.699375643143437,36,15,21,38,15,92,6.008813185442595,5.6937321388027,4,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_417,0,4.248495242049359,39,13,10,6.284134161070802,7.103765729976144,0.4259709648128492,7.941328772374204,188.56007863455804,9.46861876691316,2.0207726780663804,5.832892125559016,147,7,9,2,21,7,5.564520407322694,5.726847747587197,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_418,0,5.049856007249537,13,25,9,6.3835066348840055,5.85400070219058,0.327807720693986,57.90725239277143,76.6386614508815,10.546993746893571,2.6824324477914505,6.775248732991529,270,74,6,31,12,18,4.007333185232471,5.3981627015177525,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_419,1,5.556828061699537,32,14,11,6.744059186311348,8.378247245022656,0.502512049335146,47.26006342134112,604.1342052170712,10.961721816630849,2.2977357563087515,5.615681077027266,287,7,3,30,12,85,5.886104031450156,4.477336814478207,27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_420,1,6.142037405587356,43,28,8,6.2766434893416445,7.3773970432745095,0.4177432863628396,61.813903196686255,986.5910758490912,10.49289163867741,4.8100718190943,5.065865854564078,93,89,32,27,26,54,6.135564891081739,4.442651256490317,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_421,1,5.860786223465865,29,29,11,7.327123292259293,8.049966588341587,0.2573723130551461,45.28029300391864,671.9845376579415,11.020633241666012,3.5341958692301416,5.728411271612284,67,45,34,38,5,8,4.795790545596741,4.454347296253507,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_422,1,5.955837369464831,22,18,16,5.420534999272286,8.249271321866244,0.5026793247960669,40.465837264488094,710.7615350219296,10.298796193381026,4.978349003126976,3.581177082415751,282,86,31,44,6,51,4.48863636973214,5.749392985908253,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_423,0,5.68697535633982,8,20,9,7.4127640174265625,6.592547104560592,0.1518017330788312,47.71619053051945,984.5850415432812,10.453095362257834,1.4753004515698598,5.642778913731015,67,24,5,27,8,76,5.921578419643816,6.063785208687608,5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_424,0,5.3706380281276624,13,8,7,6.566672429803241,8.275658540103853,0.3519299430229661,58.617913746885,678.0115541717962,11.278332769184544,3.945266398035733,6.493931787530965,30,14,2,16,29,37,5.153291594497779,6.093569770045136,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_425,1,4.68213122712422,47,24,3,7.0317412587631285,8.455255264234923,0.5657902193740906,50.5973378921459,40.18157262847033,11.383325097062862,2.7777923377330693,4.964821545898975,197,96,5,49,17,41,5.8888779583328805,5.093750200806762,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_426,0,6.073044534100405,27,20,7,5.808142489980444,8.207957113246852,0.4134082443898585,47.74230065104397,867.0056008565977,10.381961604526623,3.058801772242497,4.721752258880305,230,76,37,48,8,64,5.872117789475416,3.912023005428146,13,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_427,1,6.003887067106539,15,27,3,6.664409020350408,7.7244428752131435,0.8239123610507965,81.96569568585,364.6782903787963,10.954229253796342,4.929266002211639,4.893241866940251,101,91,36,34,12,61,4.948759890378168,5.765191102784844,11,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_428,0,3.1354942159291497,21,8,4,7.323170717943469,8.388614742378502,0.2567217615351662,74.81915113254792,4.363621514715366,10.23600240334088,3.2699359987555847,4.363756679069848,88,31,14,32,29,90,3.4339872044851463,3.367295829986474,20,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_429,0,5.8888779583328805,29,23,19,6.320768294250582,7.895637993006295,0.96977157883101,34.79647092393809,507.23417756082057,8.599534309241353,4.494084461684589,6.774949807776254,98,40,2,5,22,28,5.645446897643238,5.762051382780177,2,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_430,0,3.9512437185814275,27,14,2,5.641907070938114,8.229611792910557,0.7847220208513513,80.25713463401672,937.0150008762636,11.209289231251496,3.628751173596235,6.851306735415098,140,57,15,20,10,31,5.3471075307174685,5.288267030694535,27,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_431,0,5.921578419643816,35,6,10,6.960347729101308,8.323967388814376,0.9675930259974722,85.51141623144551,257.3306871949832,9.751748427796384,0.6369306086237503,3.8620162878621347,8,44,40,9,11,19,6.063785208687608,6.045005314036012,16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_432,0,6.028278520230698,13,5,16,5.834810737062605,8.235580402829667,0.8381365548303041,16.195728332044858,491.51317305283993,10.660306029607353,3.4971185516115626,6.634727678700511,9,24,7,25,6,68,5.225746673713202,5.75890177387728,6,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_433,1,4.31748811353631,32,17,19,6.467698726104354,7.320850465622187,0.1421039258516426,58.68556371134512,173.77688778239076,10.794600872489548,2.42157794342741,6.604149422321804,151,37,39,41,24,55,4.890349128221754,5.921578419643816,16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_434,1,5.407171771460119,22,10,3,6.815639990074331,6.519788843808222,0.5264600906350138,29.245887366322165,57.6926716664401,9.827130736831647,4.593989964911712,6.90566251528904,12,60,23,11,8,37,6.068425588244111,5.342334251964811,25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_435,0,4.2626798770413155,47,3,4,7.036148493750536,7.145873187980155,0.1699785211957857,74.17805987074553,80.54494671311319,9.163990578462265,4.034172235952276,5.854701256726696,130,3,7,49,12,71,5.916202062607435,6.045005314036012,5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_436,1,5.662960480135946,8,13,8,7.1592919047975645,7.849747749699152,0.8182273526272573,24.63974760650964,727.0109059613554,10.459310446983404,0.5206734380361261,5.6577699202710905,234,33,46,6,13,40,5.746203190540153,5.5909869805108565,15,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_437,0,6.142037405587356,8,19,11,7.215239978730097,7.854325686889828,0.5841621491832959,67.46894889313015,864.0744707421491,11.46409610275747,0.6695782182677923,6.1182780645250485,17,29,25,4,20,23,6.169610732491456,5.75890177387728,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_438,0,3.912023005428146,23,10,19,7.433666540166168,7.9915778407057765,0.2634493143569058,26.25734094970576,143.2988392524911,11.027654609508668,0.3480550089930279,6.754108845342121,249,7,33,48,20,56,5.976350909297934,5.231108616854587,24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_439,0,5.3230099791384085,25,28,4,5.017279836814924,7.619232927264814,0.9295989720071712,51.60323257956437,288.3185678104687,10.550692407689734,2.466224373723087,6.592487725095374,250,12,4,5,24,46,6.075346031088684,5.442417710521793,17,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_440,0,6.18826412308259,34,23,4,6.6039438246004725,8.28318275103673,0.1151860533142606,94.91600032370302,195.0294676448273,8.291093022448477,0.4038587960367651,6.158299752750139,231,49,18,36,12,43,5.996452088619021,6.045005314036012,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_441,0,5.062595033026967,20,15,5,3.1354942159291497,8.428461071532196,0.563862403471314,38.74944630718701,26.85577692642793,11.00323754062823,3.61839168287347,5.503552895274935,252,10,31,38,14,47,5.332718793265369,5.313205979041787,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_442,0,4.31748811353631,45,28,17,3.6635616461296463,7.17774635604077,0.7210405546667255,87.69811011035756,553.4313698869836,9.13965374504967,2.7617929072521634,6.590322670584309,324,34,32,16,14,91,3.713572066704308,3.044522437723423,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_443,1,5.521460917862246,24,13,1,6.089044875446846,8.218777389176228,0.0588485373324317,98.70751353918556,699.9221701376475,10.90230073401435,4.179425087765712,6.751717499083613,32,56,3,3,6,25,5.730099782973574,5.278114659230517,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_444,1,5.560681631015528,7,5,8,7.094234845924755,8.138290773764725,0.5978560332062036,87.61023403171116,647.8774808850704,11.228183808938434,1.3989789433565814,5.993839801624907,71,87,30,15,23,31,5.953243334287785,5.313205979041787,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_445,0,5.814130531825066,6,2,3,7.491087593534876,7.887637876482635,0.8159012154630941,17.420736942610944,388.0535473022477,10.655308660477571,2.595703920805704,6.506658783307299,130,9,47,3,18,58,6.206575926724928,5.375278407684165,7,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_446,0,5.099866427824199,48,28,3,7.347299700743164,6.932250941431186,0.0675273144180533,82.14616373398114,555.0102459399053,10.309359522270567,0.5873984295527218,5.994490018691236,276,43,39,33,16,9,5.840641657373398,3.8066624897703196,25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_447,0,6.171700597410915,7,28,18,7.170119543449628,8.293458982461962,0.5122429711066271,4.182790114955564,94.09930663622468,8.483571247207731,4.423050013251403,6.172730209436288,349,10,10,44,29,18,5.666426688112432,4.30406509320417,28,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_448,0,5.583496308781699,47,22,1,7.353081920515432,8.47805078550977,0.25855717814874,39.93688648623148,154.30371872268444,7.854113316271101,0.8750248114491915,6.265130817907483,367,42,45,49,9,58,5.680172609017068,5.1298987149230735,8,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_449,0,5.017279836814924,14,3,7,5.8888779583328805,8.199188817006647,0.6629244515369208,87.20260395846852,931.7946195529834,10.670364966055754,0.511811256752025,6.655087410385453,234,48,34,40,29,53,4.204692619390966,5.384495062789089,16,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_450,1,6.175867270105761,5,9,18,7.428333194190806,8.433488483213653,0.1186773670788449,69.18646906323207,761.5077478198968,11.389029700709019,1.0252529926159166,6.886026902432077,166,79,2,38,22,67,2.6390573296152584,3.2188758248682006,24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_451,0,6.139884552226255,15,2,12,7.48605261786314,8.501776522569044,0.9370514306705068,53.74130230644993,922.7390958251672,10.10572903372707,4.031157443614907,6.098896781210431,167,44,6,44,10,15,3.4965075614664802,5.303304908059076,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_452,0,5.541263545158426,31,2,2,5.342334251964811,7.509909514130478,0.8947285817147318,39.39853848317943,916.6802844993672,10.958655401140122,0.529072638423414,5.8386484112694745,28,93,46,38,21,86,6.118097198041348,5.117993812416755,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_453,0,3.1354942159291497,21,8,9,6.85751406254539,8.07970953986776,0.1859744198757091,81.41739770055833,649.3926171077406,11.13405094354017,3.07213747419083,5.925834781372587,188,13,10,32,23,51,5.986452005284438,3.295836866004329,24,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_454,0,5.713732805509369,39,17,19,7.416979621381154,7.7928733177369365,0.3232658843651046,71.24628199087387,928.2386481121652,8.728734296048362,3.730906503075628,4.904452732319096,207,5,4,49,14,19,4.927253685157205,4.890349128221754,26,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_455,0,5.645446897643238,30,2,8,6.870053411798126,8.504205385748879,0.587634974653043,47.37212664195166,416.7041030824632,9.641845317621781,3.755405802414356,5.696887887578517,87,0,22,16,13,34,5.384495062789089,4.976733742420574,5,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_456,0,4.418840607796598,20,29,11,7.429520842786462,6.329111696173913,0.7180623366342505,89.35594938375633,3.616244784940936,10.410171159861825,0.9503044330406556,4.471037621482316,308,35,26,20,25,26,5.5093883366279774,4.394449154672439,22,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_457,0,5.771441123130016,32,14,11,7.5352967024440884,7.6599432772409655,0.4426560151602582,23.76485376404461,62.57111584615937,11.113094079067444,0.30811999188806,6.061210415772963,325,19,28,45,9,47,4.875197323201151,5.937536205082426,23,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_458,1,6.045005314036012,48,8,13,6.866933284461882,8.387344453642893,0.156291321960975,17.868759406703862,109.4873257008152,10.691049232616429,2.244031918861088,5.126088324425675,124,9,32,15,5,49,5.384495062789089,3.828641396489095,0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
KC1_module_459,0,4.127134385045092,21,15,4,4.927253685157205,7.3084432758958,0.1041514938028715,64.63757266902456,95.35345318286026,11.204320525471996,1.0124267262227304,5.850496272082512,366,23,49,14,21,46,5.198497031265826,5.683579767338681,21,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0,0,0,0,0,0.0,0.0,0.0,0,0
